Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
"1016.State.Remaining","DB51,X317.7",Boolean,1,RO,100,,,,,,,,,,"1尾盘、0整盘",
"1016.State.ReversalRun","DB76,X31.6",Boolean,1,RO,100,,,,,,,,,,"反转运行",
"1016.State.Runing","DB76,X30.0",Boolean,1,RO,100,,,,,,,,,,"设备运行标志",
"1016.State.SelectPlace","DB76,X31.4",Boolean,1,RO,100,,,,,,,,,,"选中位",
"1016.State.State_BY2","DB76,X31.0",Boolean,1,RO,100,,,,,,,,,,"备用2",
"1016.State.State_BY3","DB76,X31.7",Boolean,1,RO,100,,,,,,,,,,"备用",
"1016.Task.Code","DB51,B302",Char,1,RO,100,,,,,,,,,,"条码",
"1016.Task.Code_1","DB51,B303",Char,1,RO,100,,,,,,,,,,"条码",
"1016.Task.Code_2","DB51,B304",Char,1,RO,100,,,,,,,,,,"条码",
"1016.Task.Code_3","DB51,B305",Char,1,RO,100,,,,,,,,,,"条码",
"1016.Task.Code_4","DB51,B306",Char,1,RO,100,,,,,,,,,,"条码",
"1016.Task.Code_5","DB51,B307",Char,1,RO,100,,,,,,,,,,"条码",
"1016.Task.Code_6","DB51,B308",Char,1,RO,100,,,,,,,,,,"条码",
"1016.Task.Code_7","DB51,B309",Char,1,RO,100,,,,,,,,,,"条码",
"1016.Task.DestSta","DB51,W314",Short,1,RO,100,,,,,,,,,,"目标站台",
"1016.Task.StartSta","DB51,W312",Short,1,RO,100,,,,,,,,,,"开始站台",
"1016.Task.Task","DB51,W300",Short,1,RO,100,,,,,,,,,,"任务号",
"1016.Task.TpType","DB51,W310",Short,1,RO,100,,,,,,,,,,"货物类型",
"1017.Alarm.DriveFault","DB76,X32.2",Boolean,1,RO,100,,,,,,,,,,"驱动器故障",
"1017.Alarm.EstopFault","DB76,X32.7",Boolean,1,RO,100,,,,,,,,,,"急停故障",
"1017.Alarm.LS_Fault","DB76,X33.2",Boolean,1,RO,100,,,,,,,,,,"限位故障",
"1017.Alarm.OutSideFault","DB76,X33.1",Boolean,1,RO,100,,,,,,,,,,"货物超边故障",
"1017.Alarm.PH_Fault","DB76,X32.6",Boolean,1,RO,100,,,,,,,,,,"光电管异常",
"1017.Alarm.QF_Fault","DB76,X32.4",Boolean,1,RO,100,,,,,,,,,,"空开故障",
"1017.Alarm.QS_Fault","DB76,X32.5",Boolean,1,RO,100,,,,,,,,,,"隔离开关故障",
"1017.Alarm.TimeOutFault","DB76,X32.3",Boolean,1,RO,100,,,,,,,,,,"超时故障",
"1017.Alarm.TotalFault","DB76,X32.1",Boolean,1,RO,100,,,,,,,,,,"总故障",
"1017.State.BackUp10","DB51,X337.3",Boolean,1,RO,100,,,,,,,,,,"备用",
"1017.State.BackUp11","DB51,X337.4",Boolean,1,RO,100,,,,,,,,,,"备用",
"1017.State.BackUp12","DB51,X337.5",Boolean,1,RO,100,,,,,,,,,,"备用",
"1017.State.BackUp13","DB51,X337.6",Boolean,1,RO,100,,,,,,,,,,"备用",
"1017.State.CheckOK","DB51,X337.2",Boolean,1,RO,100,,,,,,,,,,"1条码校验成功",
"1017.State.ForwardRun","DB76,X33.5",Boolean,1,RO,100,,,,,,,,,,"正转运行",
"1017.State.IsRotate","DB51,B336",Byte,1,RO,100,,,,,,,,,,"1旋转/2不旋转",
"1017.State.Load","DB76,X33.3",Boolean,1,RO,100,,,,,,,,,,"负载",
"1017.State.NoRead","DB51,X337.1",Boolean,1,RO,100,,,,,,,,,,"1条码读不出来",
"1017.State.OutFlag","DB51,W338",Short,1,RO,100,,,,,,,,,,"1出库站台无货",
"1017.State.ReadOK","DB51,X337.0",Boolean,1,RO,100,,,,,,,,,,"1条码读取成功",
"1017.State.Remaining","DB51,X337.7",Boolean,1,RO,100,,,,,,,,,,"1尾盘、0整盘",
"1017.State.ReversalRun","DB76,X33.6",Boolean,1,RO,100,,,,,,,,,,"反转运行",
"1017.State.Runing","DB76,X32.0",Boolean,1,RO,100,,,,,,,,,,"设备运行标志",
"1017.State.SelectPlace","DB76,X33.4",Boolean,1,RO,100,,,,,,,,,,"选中位",
"1017.State.State_BY2","DB76,X33.0",Boolean,1,RO,100,,,,,,,,,,"备用2",
"1017.State.State_BY3","DB76,X33.7",Boolean,1,RO,100,,,,,,,,,,"备用",
"1017.Task.Code","DB51,B322",Char,1,RO,100,,,,,,,,,,"条码",
"1017.Task.Code_1","DB51,B323",Char,1,RO,100,,,,,,,,,,"条码",
"1017.Task.Code_2","DB51,B324",Char,1,RO,100,,,,,,,,,,"条码",
"1017.Task.Code_3","DB51,B325",Char,1,RO,100,,,,,,,,,,"条码",
"1017.Task.Code_4","DB51,B326",Char,1,RO,100,,,,,,,,,,"条码",
"1017.Task.Code_5","DB51,B327",Char,1,RO,100,,,,,,,,,,"条码",
"1017.Task.Code_6","DB51,B328",Char,1,RO,100,,,,,,,,,,"条码",
"1017.Task.Code_7","DB51,B329",Char,1,RO,100,,,,,,,,,,"条码",
"1017.Task.DestSta","DB51,W334",Short,1,RO,100,,,,,,,,,,"目标站台",
"1017.Task.StartSta","DB51,W332",Short,1,RO,100,,,,,,,,,,"开始站台",
"1017.Task.Task","DB51,W320",Short,1,RO,100,,,,,,,,,,"任务号",
"1017.Task.TpType","DB51,W330",Short,1,RO,100,,,,,,,,,,"货物类型",
"1018.Alarm.DriveFault","DB76,X34.2",Boolean,1,RO,100,,,,,,,,,,"驱动器故障",
"1018.Alarm.EstopFault","DB76,X34.7",Boolean,1,RO,100,,,,,,,,,,"急停故障",
"1018.Alarm.LS_Fault","DB76,X35.2",Boolean,1,RO,100,,,,,,,,,,"限位故障",
"1018.Alarm.OutSideFault","DB76,X35.1",Boolean,1,RO,100,,,,,,,,,,"货物超边故障",
"1018.Alarm.PH_Fault","DB76,X34.6",Boolean,1,RO,100,,,,,,,,,,"光电管异常",
"1018.Alarm.QF_Fault","DB76,X34.4",Boolean,1,RO,100,,,,,,,,,,"空开故障",
"1018.Alarm.QS_Fault","DB76,X34.5",Boolean,1,RO,100,,,,,,,,,,"隔离开关故障",
"1018.Alarm.TimeOutFault","DB76,X34.3",Boolean,1,RO,100,,,,,,,,,,"超时故障",
"1018.Alarm.TotalFault","DB76,X34.1",Boolean,1,RO,100,,,,,,,,,,"总故障",
"1018.State.BackUp10","DB51,X357.3",Boolean,1,RO,100,,,,,,,,,,"备用",
"1018.State.BackUp11","DB51,X357.4",Boolean,1,RO,100,,,,,,,,,,"备用",
"1018.State.BackUp12","DB51,X357.5",Boolean,1,RO,100,,,,,,,,,,"备用",
"1018.State.BackUp13","DB51,X357.6",Boolean,1,RO,100,,,,,,,,,,"备用",
"1018.State.CheckOK","DB51,X357.2",Boolean,1,RO,100,,,,,,,,,,"1条码校验成功",
"1018.State.ForwardRun","DB76,X35.5",Boolean,1,RO,100,,,,,,,,,,"正转运行",
"1018.State.IsRotate","DB51,B356",Byte,1,RO,100,,,,,,,,,,"1旋转/2不旋转",
"1018.State.Load","DB76,X35.3",Boolean,1,RO,100,,,,,,,,,,"负载",
"1018.State.NoRead","DB51,X357.1",Boolean,1,RO,100,,,,,,,,,,"1条码读不出来",
"1018.State.OutFlag","DB51,W358",Short,1,RO,100,,,,,,,,,,"1出库站台无货",
"1018.State.ReadOK","DB51,X357.0",Boolean,1,RO,100,,,,,,,,,,"1条码读取成功",
"1018.State.Remaining","DB51,X357.7",Boolean,1,RO,100,,,,,,,,,,"1尾盘、0整盘",
"1018.State.ReversalRun","DB76,X35.6",Boolean,1,RO,100,,,,,,,,,,"反转运行",
"1018.State.Runing","DB76,X34.0",Boolean,1,RO,100,,,,,,,,,,"设备运行标志",
"1018.State.SelectPlace","DB76,X35.4",Boolean,1,RO,100,,,,,,,,,,"选中位",
"1018.State.State_BY2","DB76,X35.0",Boolean,1,RO,100,,,,,,,,,,"备用2",
"1018.State.State_BY3","DB76,X35.7",Boolean,1,RO,100,,,,,,,,,,"备用",
"1018.Task.Code","DB51,B342",Char,1,RO,100,,,,,,,,,,"条码",
"1018.Task.Code_1","DB51,B343",Char,1,RO,100,,,,,,,,,,"条码",
"1018.Task.Code_2","DB51,B344",Char,1,RO,100,,,,,,,,,,"条码",
"1018.Task.Code_3","DB51,B345",Char,1,RO,100,,,,,,,,,,"条码",
"1018.Task.Code_4","DB51,B346",Char,1,RO,100,,,,,,,,,,"条码",
"1018.Task.Code_5","DB51,B347",Char,1,RO,100,,,,,,,,,,"条码",
"1018.Task.Code_6","DB51,B348",Char,1,RO,100,,,,,,,,,,"条码",
"1018.Task.Code_7","DB51,B349",Char,1,RO,100,,,,,,,,,,"条码",
"1018.Task.DestSta","DB51,W354",Short,1,RO,100,,,,,,,,,,"目标站台",
"1018.Task.StartSta","DB51,W352",Short,1,RO,100,,,,,,,,,,"开始站台",
"1018.Task.Task","DB51,W340",Short,1,RO,100,,,,,,,,,,"任务号",
"1018.Task.TpType","DB51,W350",Short,1,RO,100,,,,,,,,,,"货物类型",
"1019.Alarm.DriveFault","DB76,X36.2",Boolean,1,RO,100,,,,,,,,,,"驱动器故障",
"1019.Alarm.EstopFault","DB76,X36.7",Boolean,1,RO,100,,,,,,,,,,"急停故障",
"1019.Alarm.LS_Fault","DB76,X37.2",Boolean,1,RO,100,,,,,,,,,,"限位故障",
"1019.Alarm.OutSideFault","DB76,X37.1",Boolean,1,RO,100,,,,,,,,,,"货物超边故障",
"1019.Alarm.PH_Fault","DB76,X36.6",Boolean,1,RO,100,,,,,,,,,,"光电管异常",
"1019.Alarm.QF_Fault","DB76,X36.4",Boolean,1,RO,100,,,,,,,,,,"空开故障",
"1019.Alarm.QS_Fault","DB76,X36.5",Boolean,1,RO,100,,,,,,,,,,"隔离开关故障",
"1019.Alarm.TimeOutFault","DB76,X36.3",Boolean,1,RO,100,,,,,,,,,,"超时故障",
"1019.Alarm.TotalFault","DB76,X36.1",Boolean,1,RO,100,,,,,,,,,,"总故障",
"1019.State.BackUp10","DB51,X377.3",Boolean,1,RO,100,,,,,,,,,,"备用",
"1019.State.BackUp11","DB51,X377.4",Boolean,1,RO,100,,,,,,,,,,"备用",
"1019.State.BackUp12","DB51,X377.5",Boolean,1,RO,100,,,,,,,,,,"备用",
"1019.State.BackUp13","DB51,X377.6",Boolean,1,RO,100,,,,,,,,,,"备用",
"1019.State.CheckOK","DB51,X377.2",Boolean,1,RO,100,,,,,,,,,,"1条码校验成功",
"1019.State.ForwardRun","DB76,X37.5",Boolean,1,RO,100,,,,,,,,,,"正转运行",
"1019.State.IsRotate","DB51,B376",Byte,1,RO,100,,,,,,,,,,"1旋转/2不旋转",
"1019.State.Load","DB76,X37.3",Boolean,1,RO,100,,,,,,,,,,"负载",
"1019.State.NoRead","DB51,X377.1",Boolean,1,RO,100,,,,,,,,,,"1条码读不出来",
"1019.State.OutFlag","DB51,W378",Short,1,RO,100,,,,,,,,,,"1出库站台无货",
"1019.State.ReadOK","DB51,X377.0",Boolean,1,RO,100,,,,,,,,,,"1条码读取成功",
"1019.State.Remaining","DB51,X377.7",Boolean,1,RO,100,,,,,,,,,,"1尾盘、0整盘",
"1019.State.ReversalRun","DB76,X37.6",Boolean,1,RO,100,,,,,,,,,,"反转运行",
"1019.State.Runing","DB76,X36.0",Boolean,1,RO,100,,,,,,,,,,"设备运行标志",
"1019.State.SelectPlace","DB76,X37.4",Boolean,1,RO,100,,,,,,,,,,"选中位",
"1019.State.State_BY2","DB76,X37.0",Boolean,1,RO,100,,,,,,,,,,"备用2",
"1019.State.State_BY3","DB76,X37.7",Boolean,1,RO,100,,,,,,,,,,"备用",
"1019.Task.Code","DB51,B362",Char,1,RO,100,,,,,,,,,,"条码",
"1019.Task.Code_1","DB51,B363",Char,1,RO,100,,,,,,,,,,"条码",
"1019.Task.Code_2","DB51,B364",Char,1,RO,100,,,,,,,,,,"条码",
"1019.Task.Code_3","DB51,B365",Char,1,RO,100,,,,,,,,,,"条码",
"1019.Task.Code_4","DB51,B366",Char,1,RO,100,,,,,,,,,,"条码",
"1019.Task.Code_5","DB51,B367",Char,1,RO,100,,,,,,,,,,"条码",
"1019.Task.Code_6","DB51,B368",Char,1,RO,100,,,,,,,,,,"条码",
"1019.Task.Code_7","DB51,B369",Char,1,RO,100,,,,,,,,,,"条码",
"1019.Task.DestSta","DB51,W374",Short,1,RO,100,,,,,,,,,,"目标站台",
"1019.Task.StartSta","DB51,W372",Short,1,RO,100,,,,,,,,,,"开始站台",
"1019.Task.Task","DB51,W360",Short,1,RO,100,,,,,,,,,,"任务号",
"1019.Task.TpType","DB51,W370",Short,1,RO,100,,,,,,,,,,"货物类型",
"1020.Alarm.DriveFault","DB76,X38.2",Boolean,1,RO,100,,,,,,,,,,"驱动器故障",
"1020.Alarm.EstopFault","DB76,X38.7",Boolean,1,RO,100,,,,,,,,,,"急停故障",
"1020.Alarm.LS_Fault","DB76,X39.2",Boolean,1,RO,100,,,,,,,,,,"限位故障",
"1020.Alarm.OutSideFault","DB76,X39.1",Boolean,1,RO,100,,,,,,,,,,"货物超边故障",
"1020.Alarm.PH_Fault","DB76,X38.6",Boolean,1,RO,100,,,,,,,,,,"光电管异常",
"1020.Alarm.QF_Fault","DB76,X38.4",Boolean,1,RO,100,,,,,,,,,,"空开故障",
"1020.Alarm.QS_Fault","DB76,X38.5",Boolean,1,RO,100,,,,,,,,,,"隔离开关故障",
"1020.Alarm.TimeOutFault","DB76,X38.3",Boolean,1,RO,100,,,,,,,,,,"超时故障",
"1020.Alarm.TotalFault","DB76,X38.1",Boolean,1,RO,100,,,,,,,,,,"总故障",
"1020.State.BackUp10","DB51,X397.3",Boolean,1,RO,100,,,,,,,,,,"备用",
"1020.State.BackUp11","DB51,X397.4",Boolean,1,RO,100,,,,,,,,,,"备用",
"1020.State.BackUp12","DB51,X397.5",Boolean,1,RO,100,,,,,,,,,,"备用",
"1020.State.BackUp13","DB51,X397.6",Boolean,1,RO,100,,,,,,,,,,"备用",
"1020.State.CheckOK","DB51,X397.2",Boolean,1,RO,100,,,,,,,,,,"1条码校验成功",
"1020.State.ForwardRun","DB76,X39.5",Boolean,1,RO,100,,,,,,,,,,"正转运行",
"1020.State.IsRotate","DB51,B396",Byte,1,RO,100,,,,,,,,,,"1旋转/2不旋转",
"1020.State.Load","DB76,X39.3",Boolean,1,RO,100,,,,,,,,,,"负载",
"1020.State.NoRead","DB51,X397.1",Boolean,1,RO,100,,,,,,,,,,"1条码读不出来",
"1020.State.OutFlag","DB51,W398",Short,1,RO,100,,,,,,,,,,"1出库站台无货",
"1020.State.ReadOK","DB51,X397.0",Boolean,1,RO,100,,,,,,,,,,"1条码读取成功",
"1020.State.Remaining","DB51,X397.7",Boolean,1,RO,100,,,,,,,,,,"1尾盘、0整盘",
"1020.State.ReversalRun","DB76,X39.6",Boolean,1,RO,100,,,,,,,,,,"反转运行",
"1020.State.Runing","DB76,X38.0",Boolean,1,RO,100,,,,,,,,,,"设备运行标志",
"1020.State.SelectPlace","DB76,X39.4",Boolean,1,RO,100,,,,,,,,,,"选中位",
"1020.State.State_BY2","DB76,X39.0",Boolean,1,RO,100,,,,,,,,,,"备用2",
"1020.State.State_BY3","DB76,X39.7",Boolean,1,RO,100,,,,,,,,,,"备用",
"1020.Task.Code","DB51,B382",Char,1,RO,100,,,,,,,,,,"条码",
"1020.Task.Code_1","DB51,B383",Char,1,RO,100,,,,,,,,,,"条码",
"1020.Task.Code_2","DB51,B384",Char,1,RO,100,,,,,,,,,,"条码",
"1020.Task.Code_3","DB51,B385",Char,1,RO,100,,,,,,,,,,"条码",
"1020.Task.Code_4","DB51,B386",Char,1,RO,100,,,,,,,,,,"条码",
"1020.Task.Code_5","DB51,B387",Char,1,RO,100,,,,,,,,,,"条码",
"1020.Task.Code_6","DB51,B388",Char,1,RO,100,,,,,,,,,,"条码",
"1020.Task.Code_7","DB51,B389",Char,1,RO,100,,,,,,,,,,"条码",
"1020.Task.DestSta","DB51,W394",Short,1,RO,100,,,,,,,,,,"目标站台",
"1020.Task.StartSta","DB51,W392",Short,1,RO,100,,,,,,,,,,"开始站台",
"1020.Task.Task","DB51,W380",Short,1,RO,100,,,,,,,,,,"任务号",
"1020.Task.TpType","DB51,W390",Short,1,RO,100,,,,,,,,,,"货物类型",
"1021.Alarm.DriveFault","DB76,X40.2",Boolean,1,RO,100,,,,,,,,,,"驱动器故障",
"1021.Alarm.EstopFault","DB76,X40.7",Boolean,1,RO,100,,,,,,,,,,"急停故障",
"1021.Alarm.LS_Fault","DB76,X41.2",Boolean,1,RO,100,,,,,,,,,,"限位故障",
"1021.Alarm.OutSideFault","DB76,X41.1",Boolean,1,RO,100,,,,,,,,,,"货物超边故障",
"1021.Alarm.PH_Fault","DB76,X40.6",Boolean,1,RO,100,,,,,,,,,,"光电管异常",
"1021.Alarm.QF_Fault","DB76,X40.4",Boolean,1,RO,100,,,,,,,,,,"空开故障",
"1021.Alarm.QS_Fault","DB76,X40.5",Boolean,1,RO,100,,,,,,,,,,"隔离开关故障",
"1021.Alarm.TimeOutFault","DB76,X40.3",Boolean,1,RO,100,,,,,,,,,,"超时故障",
"1021.Alarm.TotalFault","DB76,X40.1",Boolean,1,RO,100,,,,,,,,,,"总故障",
"1021.State.BackUp10","DB51,X417.3",Boolean,1,RO,100,,,,,,,,,,"备用",
"1021.State.BackUp11","DB51,X417.4",Boolean,1,RO,100,,,,,,,,,,"备用",
"1021.State.BackUp12","DB51,X417.5",Boolean,1,RO,100,,,,,,,,,,"备用",
"1021.State.BackUp13","DB51,X417.6",Boolean,1,RO,100,,,,,,,,,,"备用",
"1021.State.CheckOK","DB51,X417.2",Boolean,1,RO,100,,,,,,,,,,"1条码校验成功",
"1021.State.ForwardRun","DB76,X41.5",Boolean,1,RO,100,,,,,,,,,,"正转运行",
"1021.State.IsRotate","DB51,B416",Byte,1,RO,100,,,,,,,,,,"1旋转/2不旋转",
"1021.State.Load","DB76,X41.3",Boolean,1,RO,100,,,,,,,,,,"负载",
"1021.State.NoRead","DB51,X417.1",Boolean,1,RO,100,,,,,,,,,,"1条码读不出来",
"1021.State.OutFlag","DB51,W418",Short,1,RO,100,,,,,,,,,,"1出库站台无货",
"1021.State.ReadOK","DB51,X417.0",Boolean,1,RO,100,,,,,,,,,,"1条码读取成功",
"1021.State.Remaining","DB51,X417.7",Boolean,1,RO,100,,,,,,,,,,"1尾盘、0整盘",
"1021.State.ReversalRun","DB76,X41.6",Boolean,1,RO,100,,,,,,,,,,"反转运行",
"1021.State.Runing","DB76,X40.0",Boolean,1,RO,100,,,,,,,,,,"设备运行标志",
"1021.State.SelectPlace","DB76,X41.4",Boolean,1,RO,100,,,,,,,,,,"选中位",
"1021.State.State_BY2","DB76,X41.0",Boolean,1,RO,100,,,,,,,,,,"备用2",
"1021.State.State_BY3","DB76,X41.7",Boolean,1,RO,100,,,,,,,,,,"备用",
"1021.Task.Code","DB51,B402",Char,1,RO,100,,,,,,,,,,"条码",
"1021.Task.Code_1","DB51,B403",Char,1,RO,100,,,,,,,,,,"条码",
"1021.Task.Code_2","DB51,B404",Char,1,RO,100,,,,,,,,,,"条码",
"1021.Task.Code_3","DB51,B405",Char,1,RO,100,,,,,,,,,,"条码",
"1021.Task.Code_4","DB51,B406",Char,1,RO,100,,,,,,,,,,"条码",
"1021.Task.Code_5","DB51,B407",Char,1,RO,100,,,,,,,,,,"条码",
"1021.Task.Code_6","DB51,B408",Char,1,RO,100,,,,,,,,,,"条码",
"1021.Task.Code_7","DB51,B409",Char,1,RO,100,,,,,,,,,,"条码",
"1021.Task.DestSta","DB51,W414",Short,1,RO,100,,,,,,,,,,"目标站台",
"1021.Task.StartSta","DB51,W412",Short,1,RO,100,,,,,,,,,,"开始站台",
"1021.Task.Task","DB51,W400",Short,1,RO,100,,,,,,,,,,"任务号",
"1021.Task.TpType","DB51,W410",Short,1,RO,100,,,,,,,,,,"货物类型",
"1022.Alarm.DriveFault","DB76,X42.2",Boolean,1,RO,100,,,,,,,,,,"驱动器故障",
"1022.Alarm.EstopFault","DB76,X42.7",Boolean,1,RO,100,,,,,,,,,,"急停故障",
"1022.Alarm.LS_Fault","DB76,X43.2",Boolean,1,RO,100,,,,,,,,,,"限位故障",
"1022.Alarm.OutSideFault","DB76,X43.1",Boolean,1,RO,100,,,,,,,,,,"货物超边故障",
"1022.Alarm.PH_Fault","DB76,X42.6",Boolean,1,RO,100,,,,,,,,,,"光电管异常",
"1022.Alarm.QF_Fault","DB76,X42.4",Boolean,1,RO,100,,,,,,,,,,"空开故障",
"1022.Alarm.QS_Fault","DB76,X42.5",Boolean,1,RO,100,,,,,,,,,,"隔离开关故障",
"1022.Alarm.TimeOutFault","DB76,X42.3",Boolean,1,RO,100,,,,,,,,,,"超时故障",
"1022.Alarm.TotalFault","DB76,X42.1",Boolean,1,RO,100,,,,,,,,,,"总故障",
"1022.State.BackUp10","DB51,X437.3",Boolean,1,RO,100,,,,,,,,,,"备用",
"1022.State.BackUp11","DB51,X437.4",Boolean,1,RO,100,,,,,,,,,,"备用",
"1022.State.BackUp12","DB51,X437.5",Boolean,1,RO,100,,,,,,,,,,"备用",
"1022.State.BackUp13","DB51,X437.6",Boolean,1,RO,100,,,,,,,,,,"备用",
"1022.State.CheckOK","DB51,X437.2",Boolean,1,RO,100,,,,,,,,,,"1条码校验成功",
"1022.State.ForwardRun","DB76,X43.5",Boolean,1,RO,100,,,,,,,,,,"正转运行",
"1022.State.IsRotate","DB51,B436",Byte,1,RO,100,,,,,,,,,,"1旋转/2不旋转",
"1022.State.Load","DB76,X43.3",Boolean,1,RO,100,,,,,,,,,,"负载",
"1022.State.NoRead","DB51,X437.1",Boolean,1,RO,100,,,,,,,,,,"1条码读不出来",
"1022.State.OutFlag","DB51,W438",Short,1,RO,100,,,,,,,,,,"1出库站台无货",
"1022.State.ReadOK","DB51,X437.0",Boolean,1,RO,100,,,,,,,,,,"1条码读取成功",
"1022.State.Remaining","DB51,X437.7",Boolean,1,RO,100,,,,,,,,,,"1尾盘、0整盘",
"1022.State.ReversalRun","DB76,X43.6",Boolean,1,RO,100,,,,,,,,,,"反转运行",
"1022.State.Runing","DB76,X42.0",Boolean,1,RO,100,,,,,,,,,,"设备运行标志",
"1022.State.SelectPlace","DB76,X43.4",Boolean,1,RO,100,,,,,,,,,,"选中位",
"1022.State.State_BY2","DB76,X43.0",Boolean,1,RO,100,,,,,,,,,,"备用2",
"1022.State.State_BY3","DB76,X43.7",Boolean,1,RO,100,,,,,,,,,,"备用",
"1022.Task.Code","DB51,B422",Char,1,RO,100,,,,,,,,,,"条码",
"1022.Task.Code_1","DB51,B423",Char,1,RO,100,,,,,,,,,,"条码",
"1022.Task.Code_2","DB51,B424",Char,1,RO,100,,,,,,,,,,"条码",
"1022.Task.Code_3","DB51,B425",Char,1,RO,100,,,,,,,,,,"条码",
"1022.Task.Code_4","DB51,B426",Char,1,RO,100,,,,,,,,,,"条码",
"1022.Task.Code_5","DB51,B427",Char,1,RO,100,,,,,,,,,,"条码",
"1022.Task.Code_6","DB51,B428",Char,1,RO,100,,,,,,,,,,"条码",
"1022.Task.Code_7","DB51,B429",Char,1,RO,100,,,,,,,,,,"条码",
"1022.Task.DestSta","DB51,W434",Short,1,RO,100,,,,,,,,,,"目标站台",
"1022.Task.StartSta","DB51,W432",Short,1,RO,100,,,,,,,,,,"开始站台",
"1022.Task.Task","DB51,W420",Short,1,RO,100,,,,,,,,,,"任务号",
"1022.Task.TpType","DB51,W430",Short,1,RO,100,,,,,,,,,,"货物类型",
"1023.Alarm.DriveFault","DB76,X44.2",Boolean,1,RO,100,,,,,,,,,,"驱动器故障",
"1023.Alarm.EstopFault","DB76,X44.7",Boolean,1,RO,100,,,,,,,,,,"急停故障",
"1023.Alarm.LS_Fault","DB76,X45.2",Boolean,1,RO,100,,,,,,,,,,"限位故障",
"1023.Alarm.OutSideFault","DB76,X45.1",Boolean,1,RO,100,,,,,,,,,,"货物超边故障",
"1023.Alarm.PH_Fault","DB76,X44.6",Boolean,1,RO,100,,,,,,,,,,"光电管异常",
"1023.Alarm.QF_Fault","DB76,X44.4",Boolean,1,RO,100,,,,,,,,,,"空开故障",
"1023.Alarm.QS_Fault","DB76,X44.5",Boolean,1,RO,100,,,,,,,,,,"隔离开关故障",
"1023.Alarm.TimeOutFault","DB76,X44.3",Boolean,1,RO,100,,,,,,,,,,"超时故障",
"1023.Alarm.TotalFault","DB76,X44.1",Boolean,1,RO,100,,,,,,,,,,"总故障",
"1023.State.BackUp10","DB51,X457.3",Boolean,1,RO,100,,,,,,,,,,"备用",
"1023.State.BackUp11","DB51,X457.4",Boolean,1,RO,100,,,,,,,,,,"备用",
"1023.State.BackUp12","DB51,X457.5",Boolean,1,RO,100,,,,,,,,,,"备用",
"1023.State.BackUp13","DB51,X457.6",Boolean,1,RO,100,,,,,,,,,,"备用",
"1023.State.CheckOK","DB51,X457.2",Boolean,1,RO,100,,,,,,,,,,"1条码校验成功",
"1023.State.ForwardRun","DB76,X45.5",Boolean,1,RO,100,,,,,,,,,,"正转运行",
"1023.State.IsRotate","DB51,B456",Byte,1,RO,100,,,,,,,,,,"1旋转/2不旋转",
"1023.State.Load","DB76,X45.3",Boolean,1,RO,100,,,,,,,,,,"负载",
"1023.State.NoRead","DB51,X457.1",Boolean,1,RO,100,,,,,,,,,,"1条码读不出来",
"1023.State.OutFlag","DB51,W458",Short,1,RO,100,,,,,,,,,,"1出库站台无货",
"1023.State.ReadOK","DB51,X457.0",Boolean,1,RO,100,,,,,,,,,,"1条码读取成功",
"1023.State.Remaining","DB51,X457.7",Boolean,1,RO,100,,,,,,,,,,"1尾盘、0整盘",
"1023.State.ReversalRun","DB76,X45.6",Boolean,1,RO,100,,,,,,,,,,"反转运行",
"1023.State.Runing","DB76,X44.0",Boolean,1,RO,100,,,,,,,,,,"设备运行标志",
"1023.State.SelectPlace","DB76,X45.4",Boolean,1,RO,100,,,,,,,,,,"选中位",
"1023.State.State_BY2","DB76,X45.0",Boolean,1,RO,100,,,,,,,,,,"备用2",
"1023.State.State_BY3","DB76,X45.7",Boolean,1,RO,100,,,,,,,,,,"备用",
"1023.Task.Code","DB51,B442",Char,1,RO,100,,,,,,,,,,"条码",
"1023.Task.Code_1","DB51,B443",Char,1,RO,100,,,,,,,,,,"条码",
"1023.Task.Code_2","DB51,B444",Char,1,RO,100,,,,,,,,,,"条码",
"1023.Task.Code_3","DB51,B445",Char,1,RO,100,,,,,,,,,,"条码",
"1023.Task.Code_4","DB51,B446",Char,1,RO,100,,,,,,,,,,"条码",
"1023.Task.Code_5","DB51,B447",Char,1,RO,100,,,,,,,,,,"条码",
"1023.Task.Code_6","DB51,B448",Char,1,RO,100,,,,,,,,,,"条码",
"1023.Task.Code_7","DB51,B449",Char,1,RO,100,,,,,,,,,,"条码",
"1023.Task.DestSta","DB51,W454",Short,1,RO,100,,,,,,,,,,"目标站台",
"1023.Task.StartSta","DB51,W452",Short,1,RO,100,,,,,,,,,,"开始站台",
"1023.Task.Task","DB51,W440",Short,1,RO,100,,,,,,,,,,"任务号",
"1023.Task.TpType","DB51,W450",Short,1,RO,100,,,,,,,,,,"货物类型",
"1024.Alarm.DriveFault","DB76,X46.2",Boolean,1,RO,100,,,,,,,,,,"驱动器故障",
"1024.Alarm.EstopFault","DB76,X46.7",Boolean,1,RO,100,,,,,,,,,,"急停故障",
"1024.Alarm.LS_Fault","DB76,X47.2",Boolean,1,RO,100,,,,,,,,,,"限位故障",
"1024.Alarm.OutSideFault","DB76,X47.1",Boolean,1,RO,100,,,,,,,,,,"货物超边故障",
